TIME_ID,AREA_ID,AREA_NAME,APP_TYPE_NAME,LTE_FLOW_MB
201910270155,85,贵州,支付,10720.93
201910270155,85,贵州,VoIP业务,12064.86
201910270155,85,贵州,网盘云服务,3764.75
201910270155,85,贵州,安全杀毒,1747.43
201910270155,85,贵州,微博,52631.26
201910270155,85,贵州,浏览下载,208952.86
201910270155,85,贵州,动漫,3524.80
201910270155,85,贵州,财经,322.51
201910270155,85,贵州,视频,4999682.79
201910270155,85,贵州,购物,166392.06
201910270155,85,贵州,出行旅游,1138.18
201910270155,85,贵州,即时通信,484593.88
201910270155,85,贵州,游戏,43168.67
201910270155,85,贵州,导航,228715.65
201910270155,85,贵州,P2P业务,25217.59
201910270155,85,贵州,音乐,124197.73
201910270155,85,贵州,彩信,2.14
201910270155,85,贵州,邮箱,631.80
201910270155,85,贵州,视频直播,325248.31
201910270155,85,贵州,阅读,1689.57
201910270155,85,贵州,应用商店,167203.26
201910270155,85,贵州,其他,0.00
201910270155,85,贵州,红包业务,0.00
201910270155,85,贵州,新业务,54426.46
201910270155,850,贵安新区,应用商店,2385.14
201910270155,850,贵安新区,P2P业务,253.92
201910270155,850,贵安新区,游戏,1010.75
201910270155,850,贵安新区,网盘云服务,236.24
201910270155,850,贵安新区,视频,79464.49
201910270155,850,贵安新区,彩信,0.00
201910270155,850,贵安新区,微博,1899.96
201910270155,850,贵安新区,出行旅游,30.94
201910270155,850,贵安新区,邮箱,9.91
201910270155,850,贵安新区,VoIP业务,163.73
201910270155,850,贵安新区,即时通信,4802.77
201910270155,850,贵安新区,财经,26.97
201910270155,850,贵安新区,音乐,1797.52
201910270155,850,贵安新区,浏览下载,3285.60
201910270155,850,贵安新区,其他,0.00
201910270155,850,贵安新区,购物,3093.94
201910270155,850,贵安新区,视频直播,4222.45
201910270155,850,贵安新区,动漫,71.67
201910270155,850,贵安新区,安全杀毒,23.63
201910270155,850,贵安新区,导航,3171.61
201910270155,850,贵安新区,支付,147.66
201910270155,850,贵安新区,阅读,43.57
201910270155,850,贵安新区,红包业务,0.00
201910270155,850,贵安新区,新业务,374.47
201910270155,851,贵阳,应用商店,46534.57
201910270155,851,贵阳,视频,1233916.96
201910270155,851,贵阳,动漫,647.96
201910270155,851,贵阳,浏览下载,48353.51
201910270155,851,贵阳,游戏,10128.31
201910270155,851,贵阳,出行旅游,482.17
201910270155,851,贵阳,阅读,400.11
201910270155,851,贵阳,音乐,30225.26
201910270155,851,贵阳,VoIP业务,3154.77
201910270155,851,贵阳,即时通信,113800.62
201910270155,851,贵阳,邮箱,138.25
201910270155,851,贵阳,导航,54858.60
201910270155,851,贵阳,P2P业务,7077.38
201910270155,851,贵阳,微博,19521.96
201910270155,851,贵阳,财经,105.12
201910270155,851,贵阳,其他,0.00
201910270155,851,贵阳,支付,2961.31
201910270155,851,贵阳,网盘云服务,895.65
201910270155,851,贵阳,彩信,0.45
201910270155,851,贵阳,购物,42417.71
201910270155,851,贵阳,安全杀毒,696.34
201910270155,851,贵阳,视频直播,70687.32
201910270155,851,贵阳,红包业务,0.00
201910270155,851,贵阳,新业务,10029.06
201910270155,852,遵义,微博,7782.34
201910270155,852,遵义,音乐,20351.99
201910270155,852,遵义,浏览下载,35677.41
201910270155,852,遵义,动漫,401.43
201910270155,852,遵义,邮箱,80.05
201910270155,852,遵义,导航,35676.92
201910270155,852,遵义,支付,1550.58
201910270155,852,遵义,即时通信,74594.61
201910270155,852,遵义,视频直播,45598.31
201910270155,852,遵义,出行旅游,144.16
201910270155,852,遵义,安全杀毒,301.42
201910270155,852,遵义,彩信,0.75
201910270155,852,遵义,应用商店,22737.86
201910270155,852,遵义,游戏,6742.11
201910270155,852,遵义,财经,78.96
201910270155,852,遵义,VoIP业务,1452.05
201910270155,852,遵义,阅读,260.46
201910270155,852,遵义,P2P业务,2919.64
201910270155,852,遵义,其他,0.00
201910270155,852,遵义,购物,23140.65
201910270155,852,遵义,网盘云服务,432.90
201910270155,852,遵义,视频,812605.93
201910270155,852,遵义,红包业务,0.00
201910270155,852,遵义,新业务,8144.68
201910270155,853,安顺,视频直播,24448.53
201910270155,853,安顺,应用商店,12089.98
201910270155,853,安顺,视频,334759.06
201910270155,853,安顺,即时通信,32222.29
201910270155,853,安顺,导航,14258.16
201910270155,853,安顺,音乐,7626.55
201910270155,853,安顺,VoIP业务,855.52
201910270155,853,安顺,购物,13136.13
201910270155,853,安顺,支付,788.19
201910270155,853,安顺,阅读,86.54
201910270155,853,安顺,微博,3003.18
201910270155,853,安顺,游戏,3154.10
201910270155,853,安顺,安全杀毒,7.62
201910270155,853,安顺,动漫,286.91
201910270155,853,安顺,彩信,0.12
201910270155,853,安顺,财经,1.10
201910270155,853,安顺,出行旅游,35.44
201910270155,853,安顺,P2P业务,1179.00
201910270155,853,安顺,邮箱,38.16
201910270155,853,安顺,其他,0.00
201910270155,853,安顺,浏览下载,13720.45
201910270155,853,安顺,网盘云服务,77.31
201910270155,853,安顺,红包业务,0.00
201910270155,853,安顺,新业务,2797.86
201910270155,854,黔南,游戏,3273.97
201910270155,854,黔南,阅读,116.85
201910270155,854,黔南,P2P业务,2673.46
201910270155,854,黔南,财经,2.13
201910270155,854,黔南,视频,388935.08
201910270155,854,黔南,彩信,0.05
201910270155,854,黔南,邮箱,28.70
201910270155,854,黔南,浏览下载,16598.88
201910270155,854,黔南,视频直播,30093.17
201910270155,854,黔南,支付,1000.27
