201907221720,851,贵阳,息烽县,151975.46
201907221830,851,贵阳,息烽县,134428.73
201907221845,851,贵阳,息烽县,139804.04
201907230135,851,贵阳,息烽县,59321.19
201907230230,851,贵阳,息烽县,37381.32
201907230325,851,贵阳,息烽县,26865.12
201907231015,851,贵阳,息烽县,124470.74
201907231240,851,贵阳,息烽县,175158.48
201907231515,851,贵阳,息烽县,162534.68
201907231850,851,贵阳,息烽县,174377.90
201907232150,851,贵阳,息烽县,229013.85
201907241850,851,贵阳,息烽县,165958.83
201907250820,851,贵阳,息烽县,113143.87
201907251000,851,贵阳,息烽县,143717.67
201907251115,851,贵阳,息烽县,154501.05
201907251505,851,贵阳,息烽县,155320.58
201907251555,851,贵阳,息烽县,163663.58
201907252035,851,贵阳,息烽县,196899.80
201907252155,851,贵阳,息烽县,230128.98
201907260240,851,贵阳,息烽县,36341.91
201907260750,851,贵阳,息烽县,97768.47
201907261605,851,贵阳,息烽县,172261.55
201907261615,851,贵阳,息烽县,168475.29
201907261755,851,贵阳,息烽县,165296.83
201907271105,851,贵阳,息烽县,159627.13
201907271305,851,贵阳,息烽县,182760.34
201907271315,851,贵阳,息烽县,181962.25
201907272000,851,贵阳,息烽县,164854.65
201907272055,851,贵阳,息烽县,214235.86
201907272255,851,贵阳,息烽县,212079.86
201907280335,851,贵阳,息烽县,26359.80
201907280950,851,贵阳,息烽县,141669.97
201907281810,851,贵阳,息烽县,160713.43
201907281935,851,贵阳,息烽县,167650.63
201907282000,851,贵阳,息烽县,170145.56
201907282005,851,贵阳,息烽县,172085.57
201907282015,851,贵阳,息烽县,177555.06
201907282025,851,贵阳,息烽县,188490.43
201907282040,851,贵阳,息烽县,205574.21
201907282110,851,贵阳,息烽县,217733.44
201907282305,851,贵阳,息烽县,200042.99
201907291255,851,贵阳,息烽县,183872.00
201907291530,851,贵阳,息烽县,160069.51
201907291540,851,贵阳,息烽县,159828.82
201907291630,851,贵阳,息烽县,165496.81
201907291710,851,贵阳,息烽县,167275.53
201907291815,851,贵阳,息烽县,161377.92
201907292000,851,贵阳,息烽县,174089.95
201907292115,851,贵阳,息烽县,217649.24
201907300240,851,贵阳,息烽县,34613.32
201907300430,851,贵阳,息烽县,17654.48
201907300505,851,贵阳,息烽县,18672.59
201907300910,851,贵阳,息烽县,126357.94
201907301150,851,贵阳,息烽县,170503.92
201907301640,851,贵阳,息烽县,169516.90
201907301725,851,贵阳,息烽县,156817.15
201907302000,851,贵阳,息烽县,196051.66
201907302320,851,贵阳,息烽县,149584.30
201907310015,851,贵阳,息烽县,112894.93
201907310250,851,贵阳,息烽县,27968.69
201907310920,851,贵阳,息烽县,127491.52
201907311225,851,贵阳,息烽县,168989.47
201907311315,851,贵阳,息烽县,174399.18
201907311600,851,贵阳,息烽县,174558.36
201907312110,851,贵阳,息烽县,253288.27
201908011030,851,贵阳,息烽县,162926.02
201908011245,851,贵阳,息烽县,202078.59
201908011805,851,贵阳,息烽县,186012.03
201908011825,851,贵阳,息烽县,197588.90
201908011940,851,贵阳,息烽县,191879.54
201908012015,851,贵阳,息烽县,213436.61
201908012150,851,贵阳,息烽县,263363.48
201908012205,851,贵阳,息烽县,259971.13
201908012300,851,贵阳,息烽县,224925.47
201908020150,851,贵阳,息烽县,61847.35
201908020220,851,贵阳,息烽县,49259.66
201908020735,851,贵阳,息烽县,96056.59
201908021100,851,贵阳,息烽县,184083.61
201908021115,851,贵阳,息烽县,173564.48
201908021140,851,贵阳,息烽县,178911.14
201908021225,851,贵阳,息烽县,197079.14
201908021230,851,贵阳,息烽县,202804.13
201908021330,851,贵阳,息烽县,192042.74
201908021610,851,贵阳,息烽县,184694.22
201908021740,851,贵阳,息烽县,200534.37
201908021900,851,贵阳,息烽县,193575.39
201908021905,851,贵阳,息烽县,202177.30
201908022050,851,贵阳,息烽县,255328.23
201908022140,851,贵阳,息烽县,268558.34
201908030010,851,贵阳,息烽县,142666.83
201908030320,851,贵阳,息烽县,35033.55
201908030840,851,贵阳,息烽县,137627.11
201908031335,851,贵阳,息烽县,182475.76
201908031720,851,贵阳,息烽县,193675.59
201908032330,851,贵阳,息烽县,187397.49
201908040145,851,贵阳,息烽县,65999.43
201908040455,851,贵阳,息烽县,23168.35
201908040505,851,贵阳,息烽县,23256.59
201908040710,851,贵阳,息烽县,92193.03
201908041305,851,贵阳,息烽县,199136.45
201908041320,851,贵阳,息烽县,203055.89
201908041430,851,贵阳,息烽县,184039.97
201908041825,851,贵阳,息烽县,204510.25
201908042210,851,贵阳,息烽县,233313.72
201908042340,851,贵阳,息烽县,155317.20
201908042345,851,贵阳,息烽县,153062.81
201908050105,851,贵阳,息烽县,82029.29
201908050255,851,贵阳,息烽县,33446.97
201908050420,851,贵阳,息烽县,20417.96
201908050610,851,贵阳,息烽县,44391.45
201908050650,851,贵阳,息烽县,80104.26
201908050915,851,贵阳,息烽县,138208.82
201908051450,851,贵阳,息烽县,176134.10
201908051455,851,贵阳,息烽县,173211.77
201908051550,851,贵阳,息烽县,177721.61
201908051625,851,贵阳,息烽县,195469.71
201908051915,851,贵阳,息烽县,187422.63
201908052015,851,贵阳,息烽县,222378.48
201908052145,851,贵阳,息烽县,245038.49
201908052220,851,贵阳,息烽县,225343.73
201908060145,851,贵阳,息烽县,54552.83
201908060650,851,贵阳,息烽县,77875.20
201908060735,851,贵阳,息烽县,97858.86
201908060810,851,贵阳,息烽县,117415.74
201908060945,851,贵阳,息烽县,149427.63
201908061150,851,贵阳,息烽县,170963.44
201908061420,851,贵阳,息烽县,168355.48
201908061615,851,贵阳,息烽县,172183.48
201908061850,851,贵阳,息烽县,166338.15
201908062050,851,贵阳,息烽县,239201.21
201908062345,851,贵阳,息烽县,160442.27
201908070035,851,贵阳,息烽县,108742.44
201908070630,851,贵阳,息烽县,59262.43
201908070830,851,贵阳,息烽县,127614.09
201908071100,851,贵阳,息烽县,169997.59
201908071505,851,贵阳,息烽县,177384.08
201908071645,851,贵阳,息烽县,174952.19
201908072130,851,贵阳,息烽县,246604.15
201908080000,851,贵阳,息烽县,145637.24
201908081430,851,贵阳,息烽县,184648.06
201908081725,851,贵阳,息烽县,172442.68
201908081755,851,贵阳,息烽县,174249.19
201908081800,851,贵阳,息烽县,170963.80
201908081815,851,贵阳,息烽县,163436.83
201908082040,851,贵阳,息烽县,229054.45
201908090050,851,贵阳,息烽县,98019.01
201908090820,851,贵阳,息烽县,113656.23
201908091340,851,贵阳,息烽县,180803.33
201910270000,851,贵阳,息烽县,137697.19
201910270005,851,贵阳,息烽县,130722.46
201910270010,851,贵阳,息烽县,134244.70
201910270015,851,贵阳,息烽县,129235.94
201910270020,851,贵阳,息烽县,125516.33
201910270025,851,贵阳,息烽县,122187.54
201910270030,851,贵阳,息烽县,113439.91
201910270035,851,贵阳,息烽县,107243.86
201910270040,851,贵阳,息烽县,108958.57
201910270045,851,贵阳,息烽县,105522.03
201910270050,851,贵阳,息烽县,96282.71
201910270055,851,贵阳,息烽县,95175.70
201910270100,851,贵阳,息烽县,90060.93
201910270105,851,贵阳,息烽县,86660.04
201910270110,851,贵阳,息烽县,82258.59
201910270115,851,贵阳,息烽县,81534.66
201910270120,851,贵阳,息烽县,84033.65
201910270125,851,贵阳,息烽县,74850.98
201910270130,851,贵阳,息烽县,73120.59
201910270135,851,贵阳,息烽县,74522.87
201910270140,851,贵阳,息烽县,67845.61
201910270145,851,贵阳,息烽县,67363.56
201910270150,851,贵阳,息烽县,62683.24
201910270155,851,贵阳,息烽县,58442.85
201910270200,851,贵阳,息烽县,55743.29
201910270205,851,贵阳,息烽县,56386.15
201910270210,851,贵阳,息烽县,58778.36
201910270215,851,贵阳,息烽县,52821.92
201910270220,851,贵阳,息烽县,51865.12
201910270225,851,贵阳,息烽县,49810.21
201910270230,851,贵阳,息烽县,47406.85
201910270235,851,贵阳,息烽县,52306.56
201910270240,851,贵阳,息烽县,46441.48
201910270245,851,贵阳,息烽县,46453.91
201910270250,851,贵阳,息烽县,42197.91
201910270255,851,贵阳,息烽县,39276.25
201910270300,851,贵阳,息烽县,40460.26
201910270305,851,贵阳,息烽县,39765.55
201910270310,851,贵阳,息烽县,37308.68
201910270315,851,贵阳,息烽县,35609.08
201910270320,851,贵阳,息烽县,35690.29
201910270325,851,贵阳,息烽县,34517.18
201910270330,851,贵阳,息烽县,34100.33
201910270335,851,贵阳,息烽县,34010.44
201910270340,851,贵阳,息烽县,34172.52
201910270345,851,贵阳,息烽县,30403.60
201910270350,851,贵阳,息烽县,31591.34
201910270355,851,贵阳,息烽县,30390.35
201910270400,851,贵阳,息烽县,29567.32
201910270405,851,贵阳,息烽县,30311.52
201910270410,851,贵阳,息烽县,29732.11
201910270415,851,贵阳,息烽县,28082.56
201910270420,851,贵阳,息烽县,27541.55
201910270425,851,贵阳,息烽县,26965.32
201910270430,851,贵阳,息烽县,29322.98
201910270435,851,贵阳,息烽县,28598.59
201910270440,851,贵阳,息烽县,26017.06
