201910270000,859,黔西南,网盘云服务,249.80
201910270005,859,黔西南,网盘云服务,392.84
201910270010,859,黔西南,网盘云服务,378.37
201910270015,859,黔西南,网盘云服务,225.87
201910270020,859,黔西南,网盘云服务,463.92
201910270025,859,黔西南,网盘云服务,423.08
201910270030,859,黔西南,网盘云服务,449.40
201910270035,859,黔西南,网盘云服务,838.41
201910270040,859,黔西南,网盘云服务,496.10
201910270045,859,黔西南,网盘云服务,481.95
201910270050,859,黔西南,网盘云服务,515.87
201910270055,859,黔西南,网盘云服务,545.80
201910270100,859,黔西南,网盘云服务,612.52
201910270105,859,黔西南,网盘云服务,278.32
201910270110,859,黔西南,网盘云服务,45.71
201910270115,859,黔西南,网盘云服务,158.06
201910270120,859,黔西南,网盘云服务,185.97
201910270125,859,黔西南,网盘云服务,167.10
201910270130,859,黔西南,网盘云服务,104.50
201910270135,859,黔西南,网盘云服务,122.56
201910270140,859,黔西南,网盘云服务,82.84
201910270145,859,黔西南,网盘云服务,168.60
201910270150,859,黔西南,网盘云服务,122.26
201910270155,859,黔西南,网盘云服务,169.07
201910270200,859,黔西南,网盘云服务,103.32
201910270205,859,黔西南,网盘云服务,179.55
201910270210,859,黔西南,网盘云服务,435.90
201910270215,859,黔西南,网盘云服务,539.55
201910270220,859,黔西南,网盘云服务,231.06
201910270225,859,黔西南,网盘云服务,176.12
201910270230,859,黔西南,网盘云服务,192.23
201910270235,859,黔西南,网盘云服务,216.63
201910270240,859,黔西南,网盘云服务,171.69
201910270245,859,黔西南,网盘云服务,140.07
201910270250,859,黔西南,网盘云服务,29.07
201910270255,859,黔西南,网盘云服务,5.79
201910270300,859,黔西南,网盘云服务,23.14
201910270305,859,黔西南,网盘云服务,40.64
201910270310,859,黔西南,网盘云服务,106.78
201910270315,859,黔西南,网盘云服务,133.67
201910270320,859,黔西南,网盘云服务,174.64
201910270325,859,黔西南,网盘云服务,149.16
201910270330,859,黔西南,网盘云服务,129.28
